"Index","Probe_Id","Symbol"
"33748","ILMN_1833222",""
"33749","ILMN_1713412","NHS"
"33750","ILMN_1700240","MMD2"
"33751","ILMN_1718275","IL1F7"
"33752","ILMN_1870658",""
"33753","ILMN_1764694","ZFP14"
"33754","ILMN_1651262","HNRNPAB"
"33755","ILMN_2335718","HNRNPAB"
"33756","ILMN_1888332",""
"33757","ILMN_1692572","KIF27"
"33758","ILMN_1678810","KIF27"
"33759","ILMN_1813104","GALNTL2"
"33760","ILMN_1651249","LOC652879"
"33761","ILMN_1881178",""
"33762","ILMN_1699183","LOC652542"
"33763","ILMN_2399919","MLXIPL"
"33764","ILMN_1912988",""
"33765","ILMN_1758371","IL1R2"
"33766","ILMN_1686846","AKAP12"
"33767","ILMN_1684836","AKAP12"
"33768","ILMN_1904242",""
"33769","ILMN_2115490","NBPF20"
"33770","ILMN_1663684","ATP13A3"
"33771","ILMN_1698680","ARL17P1"
"33772","ILMN_1769195","ERC2"
"33773","ILMN_1842240","LOC728626"
"33774","ILMN_2230566","RAB40B"
"33775","ILMN_1774603","LOC647028"
"33776","ILMN_1892356",""
"33777","ILMN_1739162","CALML6"
"33778","ILMN_2177575","ZFATAS"
"33779","ILMN_1723761","ZFATAS"
"33780","ILMN_1685574","TSC22D2"
"33781","ILMN_2124187","TSC22D2"
"33782","ILMN_1827354",""
"33783","ILMN_1730652","SYNE2"
"33784","ILMN_1808107","MMP23B"
"33785","ILMN_2193325","MMP23B"
"33786","ILMN_1782070","NPL"
"33787","ILMN_2149494","NPL"
"33788","ILMN_1874761",""
"33789","ILMN_1783313","LOC653930"
"33790","ILMN_1693987","MLXIP"
"33791","ILMN_1726659","THOP1"
"33792","ILMN_2362122","AP3M1"
"33793","ILMN_1831902",""
"33794","ILMN_2406815","LRRC17"
"33795","ILMN_1679268","PELI1"
"33796","ILMN_1717478","LOC643142"
"33797","ILMN_1816607",""
"33798","ILMN_1688515","ZNF195"
"33799","ILMN_2370208","CMTM3"
"33800","ILMN_2148796","MND1"
"33801","ILMN_1671906","MND1"
"33802","ILMN_1752457","DDX4"
"33803","ILMN_1663559","LOC646882"
"33804","ILMN_2397231","USP16"
"33805","ILMN_2397230","USP16"
"33806","ILMN_2038777","ACTB"
"33807","ILMN_1777296","ACTB"
"33808","ILMN_2152131","ACTB"
"33809","ILMN_1849332",""
"33810","ILMN_2379695","XRCC4"
"33811","ILMN_1846606",""
"33812","ILMN_1705144","ULK1"
"33813","ILMN_1735052","ULK1"
"33814","ILMN_1744560","ULK1"
"33815","ILMN_1671108","PIKFYVE"
"33816","ILMN_1764615","KIAA0692"
"33817","ILMN_2410540","CASP2"
"33818","ILMN_2296057","CASP2"
"33819","ILMN_1707314","PAX3"
"33820","ILMN_1757053","PAX3"
"33821","ILMN_1884936",""
"33822","ILMN_1705447","AFG3L1"
"33823","ILMN_1781174","KIAA1009"
"33824","ILMN_1752283","ITCH"
"33825","ILMN_1853103",""
"33826","ILMN_1676173","PARVB"
"33827","ILMN_1787919","PARVB"
"33828","ILMN_1776141","LOC645441"
"33829","ILMN_1803907","HOXC5"
"33830","ILMN_1744455","NOTUM"
"33831","ILMN_1895906",""
"33832","ILMN_1682226","CLDN15"
"33833","ILMN_1668924","BEGAIN"
"33834","ILMN_1885475",""
"33835","ILMN_1889472",""
"33836","ILMN_1654151","COX6C"
"33837","ILMN_2108339","THUMPD1"
"33838","ILMN_1746420","FRMD4B"
"33839","ILMN_1676222","C16orf89"
"33840","ILMN_1847135",""
"33841","ILMN_1767147","LOC646858"
"33842","ILMN_1880223",""
"33843","ILMN_1702503","ALDH3A1"
"33844","ILMN_1839243",""
"33845","ILMN_1762871","RNASE13"
"33846","ILMN_2181540","YY1"
"33847","ILMN_1770892","YY1"
"33848","ILMN_1748258","LINS1"
"33849","ILMN_2397521","KDM6B"
"33850","ILMN_1859745",""
"33851","ILMN_1698258","DNAJC8"
"33852","ILMN_1911950",""
"33853","ILMN_1669692","IKZF3"
"33854","ILMN_1651492","WNT2B"
"33855","ILMN_1740269","WNT2B"
"33856","ILMN_1845673",""
"33857","ILMN_1916160",""
"33858","ILMN_1748546","SEPT2"
"33859","ILMN_1758542","BMP1"
"33860","ILMN_1798803","BMP1"
"33861","ILMN_1678484","CBY1"
"33862","ILMN_1785177","DNAJC14"
"33863","ILMN_1899567",""
"33864","ILMN_1704856","LOC646519"
"33865","ILMN_1685803","AKR1CL1"
"33866","ILMN_1832846",""
"33867","ILMN_2320250","NOL6"
"33868","ILMN_1739521","NLGN1"
"33869","ILMN_1678437","FRY"
"33870","ILMN_1691648","TRO"
"33871","ILMN_1691117","DNTTIP1"
"33872","ILMN_2086105","SPRY4"
"33873","ILMN_1741168","SPRY4"
"33874","ILMN_1797596","SPRY4"
"33875","ILMN_1688811","SPRY4"
"33876","ILMN_1733774","RNF190"
"33877","ILMN_1720561","C1orf226"
"33878","ILMN_1681732","C1orf226"
"33879","ILMN_1809562","LOC651714"
"33880","ILMN_1651763","TFDP3"
"33881","ILMN_2192595","PRB2"
"33882","ILMN_1749829","DLGAP5"
"33883","ILMN_2301193","ATP8B2"
"33884","ILMN_1691432","PRDM4"
"33885","ILMN_1722781","EGR3"
"33886","ILMN_1850277",""
"33887","ILMN_1772646","LOC388681"
"33888","ILMN_1864364",""
"33889","ILMN_1904212",""
"33890","ILMN_1770080","LOC133993"
"33891","ILMN_1704255","LOC133993"
"33892","ILMN_1909770",""
"33893","ILMN_1714170","SPSB1"
"33894","ILMN_1831436",""
"33895","ILMN_2174127","DCBLD2"
"33896","ILMN_1735499","DCBLD2"
"33897","ILMN_1855576",""
"33898","ILMN_1806312","C20orf30"
"33899","ILMN_2390457","ESR2"
"33900","ILMN_1740045","ESR2"
"33901","ILMN_1878356",""
"33902","ILMN_2117223","ROD1"
"33903","ILMN_1777976","SLC25A26"
"33904","ILMN_1768251","SLC25A26"
"33905","ILMN_1662886","KLHL34"
"33906","ILMN_1712560","SF1"
"33907","ILMN_1714522","CLMN"
"33908","ILMN_1832263",""
"33909","ILMN_1869849",""
"33910","ILMN_1847231",""
"33911","ILMN_2103014","CCDC104"
"33912","ILMN_1753026","LPPR1"
"33913","ILMN_2234930","LPPR1"
"33914","ILMN_1685608","NPTX2"
"33915","ILMN_1891490",""
"33916","ILMN_1795289","LOC650830"
"33917","ILMN_1723141","OTUD1"
"33918","ILMN_1776213","RGMB"
"33919","ILMN_2269136","AGAP3"
"33920","ILMN_2362126","AGAP3"
"33921","ILMN_1704870","PGLYRP1"
"33922","ILMN_1661862","OTOA"
"33923","ILMN_1779890","OTOA"
"33924","ILMN_2152257","SSTR2"
"33925","ILMN_1909533",""
"33926","ILMN_1790781","DHRS13"
"33927","ILMN_1696193","FLJ36144"
"33928","ILMN_1872531",""
"33929","ILMN_1783500","HOXD12"
"33930","ILMN_1719237","LOC389517"
"33931","ILMN_1665390","LOC389517"
"33932","ILMN_1787931","LOC389517"
"33933","ILMN_1699912","LOC389517"
"33934","ILMN_1662391","LOC389517"
"33935","ILMN_1700466","LOC389517"
"33936","ILMN_1656233","LOC389517"
"33937","ILMN_1660600","LOC389517"
"33938","ILMN_1712236","PPP1R3B"
"33939","ILMN_1673535","LOC340156"
"33940","ILMN_1809034","GATC"
"33941","ILMN_1890788",""
"33942","ILMN_1799198","OTUB2"
"33943","ILMN_1792012","OTUB2"
"33944","ILMN_1684983","OTUB2"
"33945","ILMN_1849941",""
"33946","ILMN_1789887","PSPN"
"33947","ILMN_2072401","OR11H1"
"33948","ILMN_1690979","SLC17A3"
"33949","ILMN_1895673",""
"33950","ILMN_2195462","C1QTNF4"
"33951","ILMN_1796377","C14orf37"
"33952","ILMN_2138745","C14orf37"
"33953","ILMN_1713744","C14orf132"
"33954","ILMN_1855422",""
"33955","ILMN_1685567","TGDS"
"33956","ILMN_1908247",""
"33957","ILMN_2241187","CRYM"
"33958","ILMN_1680794","LOC643570"
"33959","ILMN_1795893","TMEM167B"
"33960","ILMN_1761278","C1orf88"
"33961","ILMN_1844057",""
"33962","ILMN_2285032","ODZ2"
"33963","ILMN_1842344",""
"33964","ILMN_2364414","PCDHA6"
"33965","ILMN_2414014","RBM10"
"33966","ILMN_1795190","CLDN2"
"33967","ILMN_1721513","C8ORFK29"
"33968","ILMN_1776081","LOC652195"
"33969","ILMN_1691697","C20orf38"
"33970","ILMN_1812327","RNF19A"
"33971","ILMN_1843891",""
"33972","ILMN_1907598",""
"33973","ILMN_2200853","OR10W1"
"33974","ILMN_1652967","LOC390332"
"33975","ILMN_1786065","UHRF1"
"33976","ILMN_1693039","ZFPL1"
"33977","ILMN_1863401",""
"33978","ILMN_2198185","CXorf12"
"33979","ILMN_1723912","IFI44L"
"33980","ILMN_1757651","LOC647208"
"33981","ILMN_1721411","PARP10"
"33982","ILMN_1724722","PARP10"
"33983","ILMN_1710844","PARP10"
"33984","ILMN_2281786","RTN1"
"33985","ILMN_1801572","C19orf44"
"33986","ILMN_1696424","ZDHHC11"
"33987","ILMN_1678655","PNLIPRP3"
"33988","ILMN_1660815","CAB39L"
"33989","ILMN_1667087","FLJ20581"
"33990","ILMN_1694273","HRH3"
"33991","ILMN_1825443",""
"33992","ILMN_1863604",""
"33993","ILMN_1803621","OR13G1"
"33994","ILMN_1712469","GOLGA8A"
"33995","ILMN_1917089",""
"33996","ILMN_1900305",""
"33997","ILMN_1771049","LOC646573"
"33998","ILMN_1784690","LOC732381"
"33999","ILMN_1816702",""
"34000","ILMN_1653794","C6orf160"
"34001","ILMN_1907674",""
"34002","ILMN_1836733",""
"34003","ILMN_1759287","LOC388255"
"34004","ILMN_1823851",""
"34005","ILMN_1726752","APTX"
"34006","ILMN_1911793",""
"34007","ILMN_1776047","LOC646197"
"34008","ILMN_1680703","MRPS15"
"34009","ILMN_1713523","KBTBD12"
"34010","ILMN_1759325","C16orf91"
"34011","ILMN_1686259","PRODH2"
"34012","ILMN_1903294",""
"34013","ILMN_1666357","ZPBP2"
"34014","ILMN_1788040","ZPBP2"
"34015","ILMN_2383638","ZPBP2"
"34016","ILMN_1720431","ZNF420"
"34017","ILMN_1845467",""
"34018","ILMN_1742118","RNASE12"
"34019","ILMN_1801124","KIAA1826"
"34020","ILMN_1687002","OSR2"
"34021","ILMN_1842582",""
"34022","ILMN_1793213","SOX30"
"34023","ILMN_1702430","SOX30"
"34024","ILMN_1822990",""
"34025","ILMN_1892970",""
"34026","ILMN_2278806","SSX4"
"34027","ILMN_1727236","LOC645447"
"34028","ILMN_1672680","LOC645447"
"34029","ILMN_1659052","LOC645447"
"34030","ILMN_1738103","COPE"
"34031","ILMN_1876971",""
"34032","ILMN_1842472",""
"34033","ILMN_1685722","EIF4A2"
"34034","ILMN_1767230","C1orf125"
"34035","ILMN_1684246","C1orf125"
"34036","ILMN_1738047","C10orf73"
"34037","ILMN_1863658",""
"34038","ILMN_1797074","EMG1"
"34039","ILMN_1702078","LRRC37B"
"34040","ILMN_1734410","BNIP1"
"34041","ILMN_1752935","TMEM30B"
"34042","ILMN_1706255","LOC645723"
"34043","ILMN_2112942","KRTAP6-1"
"34044","ILMN_1729660","LOC388312"
"34045","ILMN_1875606",""
"34046","ILMN_1744033","OR51A4"
"34047","ILMN_1752973","LOC651713"
"34048","ILMN_1836711",""
"34049","ILMN_1687967","NTRK3"
"34050","ILMN_1910052",""
"34051","ILMN_1873375",""
"34052","ILMN_1689197","PTP4A2"
"34053","ILMN_1718687","TPPP"
"34054","ILMN_1700248","WDR86"
"34055","ILMN_1694404","RASA4"
"34056","ILMN_2146761","FABP5"
"34057","ILMN_2146766","FABP5"
"34058","ILMN_1696302","FABP5"
"34059","ILMN_1796256","LOC645460"
"34060","ILMN_1745826","KATNAL2"
"34061","ILMN_1880982",""
"34062","ILMN_1756402","TMEM177"
"34063","ILMN_1822852",""
"34064","ILMN_1743130","PTGFRN"
"34065","ILMN_1898124",""
"34066","ILMN_1729130","C7orf42"
"34067","ILMN_1775919","C6orf79"
"34068","ILMN_1688228","LOC145837"
"34069","ILMN_1769361","SOX11"
"34070","ILMN_1827861",""
"34071","ILMN_1673697","RBM4"
"34072","ILMN_1807303","LOC645932"
"34073","ILMN_1902921",""
"34074","ILMN_1817671",""
"34075","ILMN_1837850",""
"34076","ILMN_1703557","LOC440518"
"34077","ILMN_1708414","GNL3L"
"34078","ILMN_1765851","TRADD"
"34079","ILMN_1850876",""
"34080","ILMN_1819417",""
"34081","ILMN_1699190","SORCS1"
"34082","ILMN_1680251","SORCS1"
"34083","ILMN_1659975","C1orf216"
"34084","ILMN_1863622",""
"34085","ILMN_2342271","BCL11A"
"34086","ILMN_1723686","GUCY2F"
"34087","ILMN_1875086",""
"34088","ILMN_1745737","DIS3L2"
"34089","ILMN_1804170","LOC643895"
"34090","ILMN_1722515","OR8U8"
"34091","ILMN_1794965","ABCA4"
"34092","ILMN_2372199","C6orf1"
"34093","ILMN_2351029","MTMR2"
"34094","ILMN_1661861","CSF2"
"34095","ILMN_2055165","MRFAP1"
"34096","ILMN_1904961",""
"34097","ILMN_1800731","MBD5"
"34098","ILMN_1826814",""
"34099","ILMN_1712250","RPL10"
"34100","ILMN_1792978","HAS2"
"34101","ILMN_1700935","HAS2"
"34102","ILMN_1866682",""
"34103","ILMN_1715131","CCR7"
"34104","ILMN_1689445","POLR2H"
"34105","ILMN_1804822","SRXN1"
"34106","ILMN_1733333","CALML3"
"34107","ILMN_2264597","MID2"
"34108","ILMN_1862105",""
"34109","ILMN_1727199","KLC4"
"34110","ILMN_1915471",""
"34111","ILMN_2414399","NME1"
"34112","ILMN_1741133","NME1"
"34113","ILMN_1911721",""
"34114","ILMN_1761866","STOML3"
"34115","ILMN_1854412",""
"34116","ILMN_1662848","TXNDC15"
"34117","ILMN_2181992","MTRF1"
"34118","ILMN_2173004","RAB8B"
"34119","ILMN_1763208","ZNF10"
"34120","ILMN_1908891",""
"34121","ILMN_1737805","TPCN1"
"34122","ILMN_1677794","BRCA2"
"34123","ILMN_1653768","LOC641733"
"34124","ILMN_2076640","KHDRBS1"
"34125","ILMN_2413537","HEMGN"
"34126","ILMN_1819003",""
"34127","ILMN_1733136","IFNA16"
"34128","ILMN_1727005","LOC339240"
"34129","ILMN_2185022","LOC339240"
"34130","ILMN_1669465","EFCAB6"
"34131","ILMN_1683858","EFCAB6"
"34132","ILMN_1685069","LOC653420"
"34133","ILMN_1772845","SNRNP35"
"34134","ILMN_1912941",""
"34135","ILMN_1840526",""
"34136","ILMN_1736048","ELL"
"34137","ILMN_1900914",""
"34138","ILMN_1901100",""
"34139","ILMN_1671633","EDA"
"34140","ILMN_1910366",""
"34141","ILMN_1869107",""
"34142","ILMN_1863509",""
"34143","ILMN_2044027","C20orf191"
"34144","ILMN_1848228",""
"34145","ILMN_2415572","GALC"
"34146","ILMN_1730658","YTHDF2"
"34147","ILMN_1652525","FAM125B"
"34148","ILMN_1822129",""
"34149","ILMN_1683063","PDE9A"
"34150","ILMN_1887298",""
"34151","ILMN_1890814",""
"34152","ILMN_1657074","MUC3B"
"34153","ILMN_1682224","MUC3B"
"34154","ILMN_1818503",""
"34155","ILMN_1743137","BAT2D1"
"34156","ILMN_1825027",""
"34157","ILMN_1775975","PRIM2A"
"34158","ILMN_1896959",""
"34159","ILMN_1900915",""
"34160","ILMN_1678189","C9orf153"
"34161","ILMN_1851814",""
"34162","ILMN_1675188","GRINL1A"
"34163","ILMN_1747466","LOC441212"
"34164","ILMN_2367141","TCF7"
"34165","ILMN_1726846","LOC649856"
"34166","ILMN_1902818",""
"34167","ILMN_1771066","PCDHB16"
"34168","ILMN_2100258","PCDHB16"
"34169","ILMN_1679252","ZNF546"
"34170","ILMN_1874012",""
"34171","ILMN_1703088","LOC342918"
"34172","ILMN_1908977",""
"34173","ILMN_1720529","EYA3"
"34174","ILMN_1834317",""
"34175","ILMN_1790625","CBX3"
"34176","ILMN_1675792","FLJ35946"
"34177","ILMN_1823208",""
"34178","ILMN_1802535","LOC649897"
"34179","ILMN_1818413",""
"34180","ILMN_1888855",""
"34181","ILMN_1789666","OR7G1"
"34182","ILMN_1835503",""
"34183","ILMN_1761968","PPP1R14A"
"34184","ILMN_1770589","NDUFB4"
"34185","ILMN_2081863","NDUFB4"
"34186","ILMN_1703074","CPD"
"34187","ILMN_1824874",""
"34188","ILMN_1693594","CYP4Z1"
"34189","ILMN_2359698","CYP4Z1"
"34190","ILMN_2267797","CYP4Z1"
"34191","ILMN_1728550","CYP4Z1"
"34192","ILMN_1908878",""
"34193","ILMN_1679152","LGR8"
"34194","ILMN_1768483","KCNK3"
"34195","ILMN_2394264","UBTF"
"34196","ILMN_2287147","UBTF"
"34197","ILMN_2293393","ZNF623"
"34198","ILMN_1717707","PSTK"
"34199","ILMN_1914714",""
"34200","ILMN_1705982","LOC645284"
"34201","ILMN_1820678",""
"34202","ILMN_1887978",""
"34203","ILMN_1676709","SDK2"
"34204","ILMN_1748019","OR10W1"
"34205","ILMN_1774974","CLUAP1"
"34206","ILMN_2355042","CLUAP1"
"34207","ILMN_1875691",""
"34208","ILMN_1730272","LOC653830"
"34209","ILMN_2100834","ZNF528"
"34210","ILMN_1665550","ZNF528"
"34211","ILMN_1747697","CHML"
"34212","ILMN_1762134","ECHDC1"
"34213","ILMN_2167011","ECHDC1"
"34214","ILMN_1904845",""
"34215","ILMN_2312817","LPAL2"
"34216","ILMN_2242345","LPAL2"
"34217","ILMN_1717990","CALD1"
"34218","ILMN_1848195",""
"34219","ILMN_1802338","HHLA3"
"34220","ILMN_1774493","KLC2"
"34221","ILMN_1779064","KLC2"
"34222","ILMN_1781403","LOC643559"
"34223","ILMN_1898561",""
"34224","ILMN_1900371",""
"34225","ILMN_1736701","LOC650580"
"34226","ILMN_1906621",""
"34227","ILMN_1727284","CD4"
"34228","ILMN_1676588","CEPT1"
"34229","ILMN_1674405","CEPT1"
"34230","ILMN_1808789","MYO5C"
"34231","ILMN_1706397","CHMP6"
"34232","ILMN_1666324","LOC653684"
"34233","ILMN_1695035","LOC652743"
"34234","ILMN_1801600","CCDC97"
"34235","ILMN_1805228","LRG1"
"34236","ILMN_1767762","LOC652883"
"34237","ILMN_1657095","STARD3"
"34238","ILMN_1745900","LOC641849"
"34239","ILMN_1751161","COL7A1"
"34240","ILMN_1903312",""
"34241","ILMN_1688160","WDR27"
"34242","ILMN_1857522","LOC731714"
"34243","ILMN_1693330","LOC648085"
"34244","ILMN_1893972",""
"34245","ILMN_1664071","TNNT2"
"34246","ILMN_1767620","LOC650341"
"34247","ILMN_1797362","LIMK1"
"34248","ILMN_1743232","MICALCL"
"34249","ILMN_1669479","MEST"
"34250","ILMN_1762466","BBS4"
"34251","ILMN_1670215","FLJ46836"
"34252","ILMN_2152768","DTYMK"
"34253","ILMN_1839691",""
"34254","ILMN_1801778","MPPED1"
"34255","ILMN_1805051","LOC442480"
"34256","ILMN_1781345","RAD52"
"34257","ILMN_1838516",""
"34258","ILMN_1753524","HIST1H2AB"
"34259","ILMN_1685710","LOC645043"
"34260","ILMN_1759863","RTDR1"
"34261","ILMN_1909827",""
"34262","ILMN_1694588","C4BPB"
"34263","ILMN_1909821",""
"34264","ILMN_1708328","RAB11FIP3"
"34265","ILMN_2334205","ERCC6L"
"34266","ILMN_2334204","ERCC6L"
"34267","ILMN_2352090","GPRC5C"
"34268","ILMN_2076429","GALNT17"
"34269","ILMN_2190069","DEFB110"
"34270","ILMN_1912417",""
"34271","ILMN_1823229",""
"34272","ILMN_2247703","BRDT"
"34273","ILMN_1850424",""
"34274","ILMN_1735108","ANKS6"
"34275","ILMN_1904584",""
"34276","ILMN_1851754",""
"34277","ILMN_1679093","ZNF581"
"34278","ILMN_1733412","MGC5457"
"34279","ILMN_1870115",""
"34280","ILMN_1831577",""
"34281","ILMN_1794372","GHRH"
"34282","ILMN_1848790",""
"34283","ILMN_1772768","PSG7"
"34284","ILMN_1651656","PSG7"
"34285","ILMN_1867213",""
"34286","ILMN_1733065","LOC644046"
"34287","ILMN_2379734","CTBP1"
"34288","ILMN_1842468",""
"34289","ILMN_1712989","LOC649984"
"34290","ILMN_1902592",""
"34291","ILMN_2154157","CHRNA3"
"34292","ILMN_1794816","CHRNA3"
"34293","ILMN_1661537","LEPROT"
"34294","ILMN_1705116","C6orf85"
"34295","ILMN_2174275","RBMY1A3P"
"34296","ILMN_2174266","RBMY1A3P"
"34297","ILMN_1817817",""
"34298","ILMN_2404516","PCDHGA1"
"34299","ILMN_1687792","DKFZp761O2018"
"34300","ILMN_1868865",""
"34301","ILMN_1789809","LOC644511"
"34302","ILMN_1680673","NT5DC1"
"34303","ILMN_1697907","LOC649542"
"34304","ILMN_1744487","C1QTNF5"
"34305","ILMN_1788377","COL27A1"
"34306","ILMN_1670101","CLEC2D"
"34307","ILMN_1868179",""
"34308","ILMN_1801302","SCN1B"
"34309","ILMN_1763400","LOC648362"
"34310","ILMN_2084825","HBG2"
"34311","ILMN_1759157","C10orf51"
"34312","ILMN_1822327",""
"34313","ILMN_1838282",""
"34314","ILMN_1677925","LOC646617"
"34315","ILMN_2131811","CLPS"
"34316","ILMN_1900277",""
"34317","ILMN_2350240","GTF2I"
"34318","ILMN_1672165","LOC643453"
"34319","ILMN_1820043",""
"34320","ILMN_2354334","ATXN2L"
"34321","ILMN_1729288","C1QTNF6"
"34322","ILMN_1689102","C1QTNF6"
"34323","ILMN_1826719",""
"34324","ILMN_1775428","ZKSCAN5"
"34325","ILMN_1695847","ZKSCAN5"
"34326","ILMN_1868503",""
"34327","ILMN_1684368","C5orf62"
"34328","ILMN_1765310","TCEAL2"
"34329","ILMN_1704065","LOC400768"
"34330","ILMN_1695940","OR8J1"
"34331","ILMN_2191949","OR8J1"
"34332","ILMN_1838398",""
"34333","ILMN_1794068","RFX4"
"34334","ILMN_2413622","RFX4"
"34335","ILMN_1738246","OR10A7"
"34336","ILMN_1885697",""
"34337","ILMN_1862889",""
"34338","ILMN_2184575","FLJ16793"
"34339","ILMN_1854131",""
"34340","ILMN_1807272","PRSS48"
"34341","ILMN_2134801","AGXT2L1"
"34342","ILMN_1781677","LOC643988"
"34343","ILMN_1694432","CRIP2"
"34344","ILMN_1786197","NR2F1"
"34345","ILMN_2369571","SLC4A5"
"34346","ILMN_2273224","SLC4A5"
"34347","ILMN_1667750","SLC4A5"
"34348","ILMN_1713841","LNX1"
"34349","ILMN_1732699","FAM21B"
"34350","ILMN_1872270",""
"34351","ILMN_1662862","LOC644556"
"34352","ILMN_1671547","HMGA2"
"34353","ILMN_2274571","GAS7"
"34354","ILMN_1880010",""
"34355","ILMN_1791838","LYG1"
"34356","ILMN_2194678","LOC153328"
"34357","ILMN_1913510",""
"34358","ILMN_1891503",""
"34359","ILMN_1662892","LOC652536"
"34360","ILMN_1785785","NCOA1"
"34361","ILMN_1669033","NCOA1"
"34362","ILMN_1886516",""
"34363","ILMN_1829654",""
"34364","ILMN_1680867","C6orf61"
"34365","ILMN_1700606","RNF43"
"34366","ILMN_2316806","RWDD1"
"34367","ILMN_1904980",""
"34368","ILMN_1795706","WNT6"
"34369","ILMN_1802649","C11orf58"
"34370","ILMN_1877540",""
"34371","ILMN_1766123","FHIT"
"34372","ILMN_2180864","RPS26P11"
"34373","ILMN_2180866","RPS26P11"
"34374","ILMN_1723962","LXN"
"34375","ILMN_1721801","GDAP1"
"34376","ILMN_1742600","LOC653468"
"34377","ILMN_1797793","BLVRB"
"34378","ILMN_1830251",""
"34379","ILMN_1753584","KRT8"
"34380","ILMN_1766370","PHLDB3"
"34381","ILMN_1680945","PTPN20"
"34382","ILMN_2387919","PRKAG2"
"34383","ILMN_1836617",""
"34384","ILMN_2242068","GSTCD"
"34385","ILMN_1765684","C19orf70"
"34386","ILMN_1714602","CD86"
"34387","ILMN_1821650",""
"34388","ILMN_1893802",""
"34389","ILMN_1810826","MAK10"
"34390","ILMN_1880721",""
"34391","ILMN_2102721","DEFA1B"
"34392","ILMN_1679357","DEFA1B"
"34393","ILMN_1725661","DEFA1B"
"34394","ILMN_1694174","TRIM68"
"34395","ILMN_1916314",""
"34396","ILMN_1779333","MSRB3"
"34397","ILMN_1669430","LOC644262"
"34398","ILMN_1862731",""
"34399","ILMN_1842029",""
"34400","ILMN_1862770",""
"34401","ILMN_1894257",""
"34402","ILMN_1916248",""
"34403","ILMN_1754913","WDR88"
"34404","ILMN_1766425","REPS2"
"34405","ILMN_1724668","REPS2"
"34406","ILMN_1656934","REPS2"
"34407","ILMN_2061537","UGT1A8"
"34408","ILMN_1687018","GAS7"
"34409","ILMN_1694995","LOC645789"
"34410","ILMN_1708782","MFAP3"
"34411","ILMN_1877953",""
"34412","ILMN_1849272",""
"34413","ILMN_1841845",""
"34414","ILMN_1798493","MRVI1"
"34415","ILMN_1653394","LOC642916"
"34416","ILMN_1808793","LOC391770"
"34417","ILMN_1732475","STYX"
"34418","ILMN_2184535","STYX"
"34419","ILMN_1671780","LOC642685"
"34420","ILMN_1820767",""
"34421","ILMN_1908258",""
"34422","ILMN_1907152",""
"34423","ILMN_1787208","LOC653736"
"34424","ILMN_1897506",""
"34425","ILMN_1779600","RIPK5"
"34426","ILMN_1789266","CCDC25"
"34427","ILMN_1793146","CCDC25"
"34428","ILMN_1652424","OR1S1"
"34429","ILMN_1662954","CCT7"
"34430","ILMN_1703718","CCT7"
"34431","ILMN_1651346","TICAM2"
"34432","ILMN_1696749","LMNA"
"34433","ILMN_1737394","LMNA"
"34434","ILMN_1819173",""
"34435","ILMN_1895640",""
"34436","ILMN_2041368","RN7SL1"
"34437","ILMN_2159044","PDF"
"34438","ILMN_1698912","PDF"
"34439","ILMN_1847822","KIAA0368"
"34440","ILMN_2261882","KIAA0368"
"34441","ILMN_1836934",""
"34442","ILMN_1811880","LOC652661"
"34443","ILMN_1889765",""
"34444","ILMN_1687970","SPO11"
"34445","ILMN_1755775","OR8I2"
"34446","ILMN_1908421",""
"34447","ILMN_1672776","COL10A1"
"34448","ILMN_2188521","PVRL3"
"34449","ILMN_1727633","PVRL3"
"34450","ILMN_1843949",""
"34451","ILMN_1766539","LOC643319"
"34452","ILMN_1879209",""
"34453","ILMN_1811973","PPARD"
"34454","ILMN_1784870","CES7"
"34455","ILMN_1738233","AMIGO3"
"34456","ILMN_1665923","THEM5"
"34457","ILMN_1658152","MAP3K10"
"34458","ILMN_1747637","LOC644008"
"34459","ILMN_1805998","C18orf21"
"34460","ILMN_1915085",""
"34461","ILMN_1847363","LOC731835"
"34462","ILMN_2103133","PDZD11"
"34463","ILMN_1678457","ZNF600"
"34464","ILMN_1811972","MYCBP2"
"34465","ILMN_1873278","LOC731895"
"34466","ILMN_1654609","TIGA1"
"34467","ILMN_1912402",""
"34468","ILMN_1702824","OR52W1"
"34469","ILMN_1833837",""
"34470","ILMN_1827756",""
"34471","ILMN_2409395","CCNC"
"34472","ILMN_1862648",""
"34473","ILMN_1738326","EIF4E2"
"34474","ILMN_1890548",""
"34475","ILMN_1691566","CCDC140"
"34476","ILMN_1878305",""
"34477","ILMN_1859905",""
"34478","ILMN_1844518",""
"34479","ILMN_1702072","RAG2"
"34480","ILMN_1815885","ZFP112"
"34481","ILMN_1678165","LSM7"
"34482","ILMN_2101810","ARHGAP12"
"34483","ILMN_1805064","SCARNA9"
"34484","ILMN_1748578","RAD21"
"34485","ILMN_2221006","RAD21"
"34486","ILMN_2376859","PDGFD"
"34487","ILMN_1826591",""
"34488","ILMN_1690352","ADO"
"34489","ILMN_1860723",""
"34490","ILMN_1888939",""
"34491","ILMN_1855592",""
"34492","ILMN_1731777","NTRK1"
"34493","ILMN_1913232",""
"34494","ILMN_1825660","CCDC15"
"34495","ILMN_1706706","WDR68"
"34496","ILMN_1704084","CMAH"
"34497","ILMN_1758829","JPH4"
"34498","ILMN_1767047","LOC391282"
